"NS" "Trial" "Step" "Choice1" "Choice2" "Resp1" "Resp2" "Reward" "RT1" "RT2"
"271" 119 "step_2_no_load" 5 6 0.661177321751 5 1 0.357515098446 558
"273" 119 "step_1_no_load" 1 2 1 NA NA 302 NA
"273" 119 "step_2_no_load" 5 6 0.661177321751 6 0 0.357515098446 985
"274" 119 "step_1_no_load" 1 2 2 NA NA 247 NA
"274" 119 "step_2_no_load" 5 6 0.690424535099 5 0 0.358243439099 274
"275" 119 "step_1_no_load" 1 2 1 NA NA 810 NA
"275" 119 "step_2_no_load" 3 4 0.690424535099 3 1 0.358243439099 308
"281" 119 "step_1_no_load" 1 2 1 NA NA 470 NA
"281" 119 "step_2_no_load" 3 4 0.661177321751 3 1 0.358243439099 443
"290" 119 "step_1_no_load" 1 2 1 NA NA 528 NA
"290" 119 "step_2_no_load" 3 4 0.661177321751 3 0 0.690424535099 418
"291" 119 "step_1_no_load" 1 2 2 NA NA 241 NA
"291" 119 "step_2_no_load" 5 6 0.358243439099 6 1 0.661177321751 1076
"292" 119 "step_1_no_load" 1 2 2 NA NA 213 NA
"292" 119 "step_2_no_load" 5 6 0.661177321751 6 1 0.358243439099 524
"293" 119 "step_1_no_load" 1 2 2 NA NA 327 NA
"293" 119 "step_2_no_load" 5 6 0.690424535099 5 0 0.357515098446 277
"294" 119 "step_1_no_load" 1 2 1 NA NA 366 NA
"294" 119 "step_2_no_load" 5 6 0.358243439099 6 0 0.357515098446 784
"296" 119 "step_1_no_load" 1 2 1 NA NA 371 NA
"296" 119 "step_2_no_load" 3 4 0.358243439099 4 0 0.357515098446 1175
"298" 119 "step_1_no_load" 1 2 2 NA NA 281 NA
"298" 119 "step_2_no_load" 5 6 0.661177321751 5 0 0.690424535099 426
"299" 119 "step_1_no_load" 1 2 1 NA NA 155 NA
"299" 119 "step_2_no_load" 5 6 0.357515098446 5 1 0.661177321751 577
"300" 119 "step_1_no_load" 1 2 2 NA NA 309 NA
"300" 119 "step_2_no_load" 5 6 0.690424535099 6 0 0.358243439099 879
"301" 119 "step_1_no_load" 1 2 2 NA NA 553 NA
"301" 119 "step_2_no_load" 5 6 0.357515098446 5 0 0.358243439099 441
"302" 119 "step_1_no_load" 1 2 1 NA NA 292 NA
"302" 119 "step_2_no_load" 3 4 0.690424535099 3 0 0.357515098446 524
"303" 119 "step_1_no_load" 1 2 1 NA NA 580 NA
"303" 119 "step_2_no_load" 3 4 0.690424535099 3 1 0.357515098446 635
"308" 119 "step_1_no_load" 1 2 2 NA NA 674 NA
"308" 119 "step_2_no_load" 5 6 0.358243439099 5 1 0.690424535099 637
"311" 119 "step_1_no_load" 1 2 2 NA NA 237 NA
"311" 119 "step_2_no_load" 3 4 0.357515098446 3 0 0.358243439099 916
"312" 119 "step_1_no_load" 1 2 2 NA NA 293 NA
"312" 119 "step_2_no_load" 5 6 0.690424535099 5 0 0.358243439099 562
"313" 119 "step_1_no_load" 1 2 2 NA NA 443 NA
"313" 119 "step_2_no_load" 5 6 0.661177321751 6 0 0.690424535099 402
"314" 119 "step_1_no_load" 1 2 2 NA NA 124 NA
"314" 119 "step_2_no_load" 3 4 0.690424535099 4 0 0.358243439099 608
"315" 119 "step_1_no_load" 1 2 2 NA NA 556 NA
"315" 119 "step_2_no_load" 5 6 0.690424535099 6 1 0.661177321751 417
"316" 119 "step_1_no_load" 1 2 1 NA NA 8 NA
"316" 119 "step_2_no_load" 5 6 0.690424535099 5 1 0.358243439099 36
"319" 119 "step_1_no_load" 1 2 2 NA NA 359 NA
"319" 119 "step_2_no_load" 3 4 0.661177321751 4 1 0.358243439099 861
"321" 119 "step_1_no_load" 1 2 1 NA NA 153 NA
"321" 119 "step_2_no_load" 3 4 0.357515098446 3 0 0.690424535099 360
"331" 119 "step_1_no_load" 1 2 1 NA NA 393 NA
"331" 119 "step_2_no_load" 3 4 0.358243439099 3 0 0.661177321751 351
"333" 119 "step_1_no_load" 1 2 2 NA NA 267 NA
"333" 119 "step_2_no_load" 5 6 0.358243439099 6 1 0.690424535099 362
"335" 119 "step_1_no_load" 1 2 1 NA NA 453 NA
"335" 119 "step_2_no_load" 5 6 0.661177321751 5 0 0.358243439099 500
"337" 119 "step_1_no_load" 1 2 1 NA NA 416 NA
"337" 119 "step_2_no_load" 5 6 0.690424535099 6 1 0.358243439099 1408
"338" 119 "step_1_no_load" 1 2 2 NA NA 394 NA
"338" 119 "step_2_no_load" 3 4 0.690424535099 3 0 0.661177321751 681
"339" 119 "step_1_no_load" 1 2 2 NA NA 512 NA
"339" 119 "step_2_no_load" 5 6 0.358243439099 6 1 0.690424535099 894
"344" 119 "step_1_no_load" 1 2 1 NA NA 338 NA
"344" 119 "step_2_no_load" 3 4 0.357515098446 4 1 0.661177321751 299
"345" 119 "step_1_no_load" 1 2 1 NA NA 262 NA
"345" 119 "step_2_no_load" 5 6 0.690424535099 6 0 0.358243439099 480
"348" 119 "step_1_no_load" 1 2 2 NA NA 273 NA
"348" 119 "step_2_no_load" 5 6 0.358243439099 6 1 0.690424535099 379
"349" 119 "step_1_no_load" 1 2 1 NA NA 502 NA
"349" 119 "step_2_no_load" 3 4 0.690424535099 4 1 0.661177321751 668
"350" 119 "step_1_no_load" 1 2 2 NA NA 962 NA
"350" 119 "step_2_no_load" 5 6 0.690424535099 5 1 0.358243439099 452
"353" 119 "step_1_no_load" 1 2 1 NA NA 484 NA
"353" 119 "step_2_no_load" 3 4 0.358243439099 -1 -1 0.661177321751 -1
"356" 119 "step_1_no_load" 1 2 2 NA NA 290 NA
"356" 119 "step_2_no_load" 5 6 0.358243439099 6 0 0.690424535099 344
"357" 119 "step_1_no_load" 1 2 2 NA NA 22 NA
"357" 119 "step_2_no_load" 5 6 0.358243439099 6 0 0.690424535099 789
"358" 119 "step_1_no_load" 1 2 1 NA NA 411 NA
"358" 119 "step_2_no_load" 3 4 0.358243439099 4 0 0.357515098446 435
"359" 119 "step_1_no_load" 1 2 2 NA NA 437 NA
"359" 119 "step_2_no_load" 5 6 0.661177321751 6 0 0.690424535099 692
"360" 119 "step_1_no_load" 1 2 1 NA NA 16 NA
"360" 119 "step_2_no_load" 3 4 0.357515098446 3 0 0.661177321751 470
"364" 119 "step_1_no_load" 1 2 2 NA NA 236 NA
"364" 119 "step_2_no_load" 3 4 0.690424535099 3 1 0.661177321751 666
"110" 120 "step_1_no_load" 1 2 1 NA NA 472 NA
"110" 120 "step_2_no_load" 3 4 0.70587238626 4 1 0.370150243662 807
"111" 120 "step_1_no_load" 1 2 1 NA NA 310 NA
"111" 120 "step_2_no_load" 3 4 0.666433355915 4 0 0.333809617664 328
"114" 120 "step_1_no_load" 1 2 1 NA NA 235 NA
"114" 120 "step_2_no_load" 5 6 0.666433355915 5 1 0.70587238626 235
"116" 120 "step_1_no_load" 1 2 2 NA NA 403 NA
"116" 120 "step_2_no_load" 5 6 0.666433355915 5 1 0.370150243662 80
"117" 120 "step_1_no_load" 1 2 1 NA NA 431 NA
"117" 120 "step_2_no_load" 3 4 0.70587238626 3 1 0.666433355915 601
"119" 120 "step_1_no_load" 1 2 1 NA NA 459 NA
"119" 120 "step_2_no_load" 3 4 0.70587238626 4 0 0.666433355915 532
"120" 120 "step_1_no_load" 1 2 2 NA NA 19 NA
"120" 120 "step_2_no_load" 3 4 0.70587238626 4 0 0.666433355915 121
"121" 120 "step_1_no_load" 1 2 1 NA NA 388 NA
"121" 120 "step_2_no_load" 5 6 0.70587238626 6 1 0.666433355915 266
"122" 120 "step_1_no_load" 1 2 2 NA NA 414 NA
"122" 120 "step_2_no_load" 5 6 0.70587238626 6 1 0.370150243662 596
"124" 120 "step_1_no_load" 1 2 2 NA NA 590 NA
"124" 120 "step_2_no_load" 5 6 0.333809617664 5 1 0.70587238626 286
"126" 120 "step_1_no_load" 1 2 2 NA NA 236 NA
"126" 120 "step_2_no_load" 3 4 0.666433355915 3 0 0.333809617664 654
"127" 120 "step_1_no_load" 1 2 1 NA NA 274 NA
"127" 120 "step_2_no_load" 5 6 0.666433355915 6 1 0.370150243662 699
"128" 120 "step_1_no_load" 1 2 1 NA NA 888 NA
"128" 120 "step_2_no_load" 5 6 0.370150243662 6 0 0.333809617664 1482
"129" 120 "step_1_no_load" 1 2 2 NA NA 280 NA
"129" 120 "step_2_no_load" 5 6 0.70587238626 6 0 0.370150243662 1200
"130" 120 "step_1_no_load" 1 2 1 NA NA 329 NA
"130" 120 "step_2_no_load" 5 6 0.666433355915 5 1 0.370150243662 238
"134" 120 "step_1_no_load" 1 2 1 NA NA 208 NA
"134" 120 "step_2_no_load" 3 4 0.370150243662 4 1 0.70587238626 12
"135" 120 "step_1_no_load" 1 2 2 NA NA 1272 NA
"135" 120 "step_2_no_load" 5 6 0.333809617664 5 0 0.370150243662 1113
"138" 120 "step_1_no_load" 1 2 1 NA NA 483 NA
"138" 120 "step_2_no_load" 3 4 0.666433355915 3 0 0.70587238626 468
"139" 120 "step_1_no_load" 1 2 2 NA NA 333 NA
"139" 120 "step_2_no_load" 5 6 0.666433355915 5 0 0.370150243662 527
"140" 120 "step_1_no_load" 1 2 1 NA NA 482 NA
"140" 120 "step_2_no_load" 3 4 0.666433355915 4 0 0.333809617664 727
"142" 120 "step_1_no_load" 1 2 2 NA NA 648 NA
"142" 120 "step_2_no_load" 3 4 0.666433355915 3 1 0.333809617664 818
"143" 120 "step_1_no_load" 1 2 1 NA NA 387 NA
"143" 120 "step_2_no_load" 5 6 0.333809617664 6 1 0.370150243662 754
"144" 120 "step_1_no_load" 1 2 2 NA NA 328 NA
"144" 120 "step_2_no_load" 5 6 0.70587238626 5 1 0.333809617664 337
"146" 120 "step_1_no_load" 1 2 2 NA NA 268 NA
"146" 120 "step_2_no_load" 3 4 0.333809617664 3 0 0.666433355915 73
"148" 120 "step_1_no_load" 1 2 1 NA NA 346 NA
"148" 120 "step_2_no_load" 3 4 0.666433355915 3 0 0.333809617664 367
"150" 120 "step_1_no_load" 1 2 2 NA NA 232 NA
"150" 120 "step_2_no_load" 3 4 0.333809617664 4 1 0.70587238626 527
"151" 120 "step_1_no_load" 1 2 1 NA NA 233 NA
"151" 120 "step_2_no_load" 3 4 0.333809617664 3 0 0.370150243662 387
"152" 120 "step_1_no_load" 1 2 1 NA NA 443 NA
"152" 120 "step_2_no_load" 3 4 0.70587238626 3 0 0.370150243662 659
"153" 120 "step_1_no_load" 1 2 2 NA NA 711 NA
"153" 120 "step_2_no_load" 5 6 0.666433355915 5 0 0.70587238626 353
"154" 120 "step_1_no_load" 1 2 1 NA NA 126 NA
"154" 120 "step_2_no_load" 3 4 0.666433355915 3 0 0.70587238626 179
"156" 120 "step_1_no_load" 1 2 1 NA NA 234 NA
"156" 120 "step_2_no_load" 3 4 0.70587238626 3 1 0.333809617664 366
"159" 120 "step_1_no_load" 1 2 1 NA NA 304 NA
"159" 120 "step_2_no_load" 3 4 0.666433355915 4 0 0.333809617664 1163
"160" 120 "step_1_no_load" 1 2 1 NA NA 315 NA
"160" 120 "step_2_no_load" 3 4 0.333809617664 3 0 0.666433355915 389
"161" 120 "step_1_no_load" 1 2 2 NA NA 559 NA
"161" 120 "step_2_no_load" 3 4 0.333809617664 3 1 0.666433355915 310
"165" 120 "step_1_no_load" 1 2 1 NA NA 300 NA
"165" 120 "step_2_no_load" 3 4 0.666433355915 3 0 0.70587238626 380
"166" 120 "step_1_no_load" 1 2 1 NA NA 56 NA
"166" 120 "step_2_no_load" 5 6 0.370150243662 5 1 0.666433355915 72
"167" 120 "step_1_no_load" 1 2 2 NA NA 302 NA
"167" 120 "step_2_no_load" 3 4 0.333809617664 4 1 0.70587238626 1429
"169" 120 "step_1_no_load" 1 2 2 NA NA 628 NA
"169" 120 "step_2_no_load" 3 4 0.666433355915 3 1 0.70587238626 997
"170" 120 "step_1_no_load" 1 2 1 NA NA 534 NA
"170" 120 "step_2_no_load" 3 4 0.666433355915 4 0 0.333809617664 699
"178" 120 "step_1_no_load" 1 2 2 NA NA 402 NA
"178" 120 "step_2_no_load" 5 6 0.333809617664 5 0 0.70587238626 341
"180" 120 "step_1_no_load" 1 2 1 NA NA 197 NA
"180" 120 "step_2_no_load" 5 6 0.70587238626 6 0 0.333809617664 583
"182" 120 "step_1_no_load" 1 2 1 NA NA 446 NA
"182" 120 "step_2_no_load" 3 4 0.70587238626 3 0 0.333809617664 598
"183" 120 "step_1_no_load" 1 2 2 NA NA 574 NA
"183" 120 "step_2_no_load" 5 6 0.70587238626 5 0 0.370150243662 613
"184" 120 "step_1_no_load" 1 2 1 NA NA 569 NA
"184" 120 "step_2_no_load" 3 4 0.370150243662 4 0 0.666433355915 1260
"187" 120 "step_1_no_load" 1 2 1 NA NA 296 NA
"187" 120 "step_2_no_load" 3 4 0.666433355915 4 1 0.333809617664 388
"188" 120 "step_1_no_load" 1 2 2 NA NA 0 NA
"188" 120 "step_2_no_load" 5 6 0.370150243662 6 1 0.333809617664 849
"194" 120 "step_1_no_load" 1 2 1 NA NA 7 NA
"194" 120 "step_2_no_load" 3 4 0.370150243662 3 0 0.333809617664 638
"195" 120 "step_1_no_load" 1 2 2 NA NA 195 NA
"195" 120 "step_2_no_load" 5 6 0.333809617664 5 0 0.370150243662 234
"199" 120 "step_1_no_load" 1 2 1 NA NA 396 NA
"199" 120 "step_2_no_load" 3 4 0.666433355915 4 0 0.333809617664 485
"203" 120 "step_1_no_load" 1 2 1 NA NA 210 NA
"203" 120 "step_2_no_load" 3 4 0.666433355915 4 0 0.333809617664 261
"206" 120 "step_1_no_load" 1 2 1 NA NA 669 NA
"206" 120 "step_2_no_load" 3 4 0.666433355915 3 1 0.370150243662 52
"207" 120 "step_1_no_load" 1 2 2 NA NA 33 NA
"207" 120 "step_2_no_load" 5 6 0.666433355915 5 0 0.70587238626 272
"208" 120 "step_1_no_load" 1 2 2 NA NA 394 NA
"208" 120 "step_2_no_load" 5 6 0.666433355915 6 1 0.70587238626 535
"210" 120 "step_1_no_load" 1 2 2 NA NA 913 NA
"210" 120 "step_2_no_load" 5 6 0.370150243662 6 1 0.666433355915 669
"211" 120 "step_1_no_load" 1 2 1 NA NA 369 NA
"211" 120 "step_2_no_load" 3 4 0.70587238626 4 0 0.370150243662 389
"212" 120 "step_1_no_load" 1 2 2 NA NA 249 NA
"212" 120 "step_2_no_load" 5 6 0.370150243662 6 1 0.666433355915 438
"213" 120 "step_1_no_load" 1 2 2 NA NA 356 NA
"213" 120 "step_2_no_load" 5 6 0.370150243662 5 1 0.70587238626 42
"217" 120 "step_1_no_load" 1 2 1 NA NA 323 NA
"217" 120 "step_2_no_load" 3 4 0.333809617664 4 0 0.370150243662 398
"220" 120 "step_1_no_load" 1 2 1 NA NA 538 NA
"220" 120 "step_2_no_load" 3 4 0.666433355915 3 1 0.370150243662 1078
"229" 120 "step_1_no_load" 1 2 1 NA NA 587 NA
"229" 120 "step_2_no_load" 5 6 0.370150243662 5 0 0.333809617664 508
"230" 120 "step_1_no_load" 1 2 1 NA NA 987 NA
"230" 120 "step_2_no_load" 3 4 0.370150243662 4 1 0.70587238626 1299
"234" 120 "step_1_no_load" 1 2 1 NA NA 575 NA
"234" 120 "step_2_no_load" 3 4 0.370150243662 4 1 0.666433355915 1411
"235" 120 "step_1_no_load" 1 2 2 NA NA 302 NA
"235" 120 "step_2_no_load" 5 6 0.666433355915 6 0 0.333809617664 804
"238" 120 "step_1_no_load" 1 2 1 NA NA 615 NA
"238" 120 "step_2_no_load" 3 4 0.70587238626 4 0 0.666433355915 881
"240" 120 "step_1_no_load" 1 2 1 NA NA 361 NA
"240" 120 "step_2_no_load" 5 6 0.370150243662 5 0 0.333809617664 1077
"241" 120 "step_1_no_load" 1 2 2 NA NA 518 NA
"241" 120 "step_2_no_load" 5 6 0.666433355915 6 0 0.70587238626 494
"248" 120 "step_1_no_load" 1 2 1 NA NA 418 NA
"248" 120 "step_2_no_load" 3 4 0.666433355915 3 1 0.333809617664 370
"250" 120 "step_1_no_load" 1 2 1 NA NA 228 NA
"250" 120 "step_2_no_load" 5 6 0.333809617664 6 0 0.370150243662 752
"260" 120 "step_1_no_load" 1 2 2 NA NA 159 NA
"260" 120 "step_2_no_load" 5 6 0.666433355915 5 1 0.70587238626 433
"263" 120 "step_1_no_load" 1 2 1 NA NA 356 NA
"263" 120 "step_2_no_load" 5 6 0.666433355915 6 1 0.333809617664 482
"264" 120 "step_1_no_load" 1 2 2 NA NA 649 NA
"264" 120 "step_2_no_load" 5 6 0.333809617664 5 0 0.666433355915 974
"270" 120 "step_1_no_load" 1 2 1 NA NA 445 NA
"270" 120 "step_2_no_load" 3 4 0.333809617664 3 1 0.70587238626 19
"271" 120 "step_1_no_load" 1 2 2 NA NA 290 NA
"271" 120 "step_2_no_load" 5 6 0.666433355915 5 1 0.370150243662 1036
"273" 120 "step_1_no_load" 1 2 1 NA NA 264 NA
"273" 120 "step_2_no_load" 3 4 0.70587238626 3 1 0.333809617664 559
"274" 120 "step_1_no_load" 1 2 2 NA NA 297 NA
"274" 120 "step_2_no_load" 3 4 0.666433355915 3 0 0.370150243662 614
"275" 120 "step_1_no_load" 1 2 2 NA NA 598 NA
"275" 120 "step_2_no_load" 5 6 0.666433355915 6 0 0.370150243662 260
"281" 120 "step_1_no_load" 1 2 1 NA NA 7 NA
"281" 120 "step_2_no_load" 5 6 0.370150243662 5 0 0.70587238626 729
"290" 120 "step_1_no_load" 1 2 2 NA NA 650 NA
"290" 120 "step_2_no_load" 5 6 0.370150243662 6 0 0.333809617664 801
"291" 120 "step_1_no_load" 1 2 2 NA NA 239 NA
"291" 120 "step_2_no_load" 5 6 0.333809617664 6 1 0.666433355915 910
"292" 120 "step_1_no_load" 1 2 2 NA NA 299 NA
"292" 120 "step_2_no_load" 3 4 0.70587238626 4 0 0.370150243662 216
"293" 120 "step_1_no_load" 1 2 -1 NA NA -1 NA
"294" 120 "step_1_no_load" 1 2 1 NA NA 310 NA
"294" 120 "step_2_no_load" 3 4 0.666433355915 4 0 0.70587238626 797
"296" 120 "step_1_no_load" 1 2 1 NA NA 405 NA
"296" 120 "step_2_no_load" 3 4 0.333809617664 3 1 0.370150243662 381
"298" 120 "step_1_no_load" 1 2 2 NA NA 354 NA
"298" 120 "step_2_no_load" 3 4 0.333809617664 3 0 0.370150243662 722
"299" 120 "step_1_no_load" 1 2 1 NA NA 358 NA
"299" 120 "step_2_no_load" 5 6 0.370150243662 5 1 0.666433355915 487
"300" 120 "step_1_no_load" 1 2 2 NA NA 524 NA
"300" 120 "step_2_no_load" 5 6 0.70587238626 5 1 0.333809617664 455
"301" 120 "step_1_no_load" 1 2 2 NA NA 340 NA
"301" 120 "step_2_no_load" 3 4 0.70587238626 3 0 0.666433355915 669
"302" 120 "step_1_no_load" 1 2 1 NA NA 218 NA
"302" 120 "step_2_no_load" 3 4 0.70587238626 3 1 0.370150243662 637
"303" 120 "step_1_no_load" 1 2 1 NA NA 573 NA
"303" 120 "step_2_no_load" 3 4 0.70587238626 3 0 0.370150243662 991
"308" 120 "step_1_no_load" 1 2 2 NA NA 578 NA
"308" 120 "step_2_no_load" 3 4 0.370150243662 3 1 0.666433355915 828
"311" 120 "step_1_no_load" 1 2 2 NA NA 309 NA
"311" 120 "step_2_no_load" 3 4 0.370150243662 3 1 0.333809617664 909
"312" 120 "step_1_no_load" 1 2 2 NA NA 311 NA
"312" 120 "step_2_no_load" 5 6 0.70587238626 5 1 0.333809617664 977
"313" 120 "step_1_no_load" 1 2 2 NA NA 459 NA
"313" 120 "step_2_no_load" 5 6 0.666433355915 5 1 0.70587238626 367
"314" 120 "step_1_no_load" 1 2 2 NA NA 121 NA
"314" 120 "step_2_no_load" 5 6 0.370150243662 6 1 0.666433355915 259
"315" 120 "step_1_no_load" 1 2 2 NA NA 255 NA
"315" 120 "step_2_no_load" 5 6 0.70587238626 6 1 0.666433355915 388
"316" 120 "step_1_no_load" 1 2 1 NA NA 3 NA
"316" 120 "step_2_no_load" 3 4 0.666433355915 3 1 0.370150243662 427
"319" 120 "step_1_no_load" 1 2 2 NA NA 431 NA
"319" 120 "step_2_no_load" 5 6 0.70587238626 -1 -1 0.370150243662 -1
"321" 120 "step_1_no_load" 1 2 2 NA NA 475 NA
"321" 120 "step_2_no_load" 5 6 0.333809617664 6 0 0.666433355915 78
"331" 120 "step_1_no_load" 1 2 1 NA NA 382 NA
"331" 120 "step_2_no_load" 3 4 0.333809617664 4 1 0.666433355915 283
"333" 120 "step_1_no_load" 1 2 2 NA NA 261 NA
"333" 120 "step_2_no_load" 5 6 0.333809617664 6 0 0.70587238626 417
"335" 120 "step_1_no_load" 1 2 1 NA NA 537 NA
"335" 120 "step_2_no_load" 3 4 0.370150243662 4 1 0.70587238626 696
"337" 120 "step_1_no_load" 1 2 1 NA NA 617 NA
"337" 120 "step_2_no_load" 5 6 0.70587238626 6 1 0.333809617664 1304
"338" 120 "step_1_no_load" 1 2 2 NA NA 533 NA
"338" 120 "step_2_no_load" 5 6 0.333809617664 6 1 0.370150243662 572
"339" 120 "step_1_no_load" 1 2 2 NA NA 450 NA
"339" 120 "step_2_no_load" 3 4 0.666433355915 4 1 0.370150243662 1153
"344" 120 "step_1_no_load" 1 2 1 NA NA 303 NA
"344" 120 "step_2_no_load" 3 4 0.370150243662 4 0 0.666433355915 251
"345" 120 "step_1_no_load" 1 2 1 NA NA 249 NA
"345" 120 "step_2_no_load" 3 4 0.370150243662 4 1 0.666433355915 565
"348" 120 "step_1_no_load" 1 2 2 NA NA 552 NA
"348" 120 "step_2_no_load" 3 4 0.666433355915 4 0 0.370150243662 448
"349" 120 "step_1_no_load" 1 2 1 NA NA 384 NA
"349" 120 "step_2_no_load" 3 4 0.70587238626 4 1 0.666433355915 497
"350" 120 "step_1_no_load" 1 2 2 NA NA 319 NA
"350" 120 "step_2_no_load" 5 6 0.70587238626 5 1 0.333809617664 118
"353" 120 "step_1_no_load" 1 2 1 NA NA 416 NA
"353" 120 "step_2_no_load" 3 4 0.333809617664 4 0 0.666433355915 343
"356" 120 "step_1_no_load" 1 2 1 NA NA 284 NA
"356" 120 "step_2_no_load" 3 4 0.666433355915 4 0 0.370150243662 596
"357" 120 "step_1_no_load" 1 2 2 NA NA 0 NA
"357" 120 "step_2_no_load" 5 6 0.333809617664 6 1 0.70587238626 576
"358" 120 "step_1_no_load" 1 2 2 NA NA 304 NA
"358" 120 "step_2_no_load" 5 6 0.666433355915 6 1 0.70587238626 448
"359" 120 "step_1_no_load" 1 2 1 NA NA 425 NA
"359" 120 "step_2_no_load" 3 4 0.370150243662 3 1 0.333809617664 488
"360" 120 "step_1_no_load" 1 2 2 NA NA 349 NA
"360" 120 "step_2_no_load" 3 4 0.370150243662 3 1 0.666433355915 363
"364" 120 "step_1_no_load" 1 2 2 NA NA 249 NA
"364" 120 "step_2_no_load" 5 6 0.333809617664 6 0 0.370150243662 959
"110" 121 "step_1_no_load" 1 2 2 NA NA 108 NA
"110" 121 "step_2_no_load" 5 6 0.671052306195 5 1 0.310775244958 617
"111" 121 "step_1_no_load" 1 2 1 NA NA 242 NA
"111" 121 "step_2_no_load" 5 6 0.658856304095 5 0 0.352721767208 274
"114" 121 "step_1_no_load" 1 2 1 NA NA 281 NA
"114" 121 "step_2_no_load" 5 6 0.671052306195 5 1 0.658856304095 233
"116" 121 "step_1_no_load" 1 2 2 NA NA 900 NA
"116" 121 "step_2_no_load" 5 6 0.671052306195 5 1 0.352721767208 469
"117" 121 "step_1_no_load" 1 2 1 NA NA 236 NA
"117" 121 "step_2_no_load" 3 4 0.658856304095 3 1 0.671052306195 268
"119" 121 "step_1_no_load" 1 2 2 NA NA 367 NA
"119" 121 "step_2_no_load" 5 6 0.310775244958 6 1 0.352721767208 413
"120" 121 "step_1_no_load" 1 2 1 NA NA 18 NA
"120" 121 "step_2_no_load" 3 4 0.658856304095 3 1 0.671052306195 32
"121" 121 "step_1_no_load" 1 2 1 NA NA 341 NA
"121" 121 "step_2_no_load" 3 4 0.310775244958 4 0 0.352721767208 440
"122" 121 "step_1_no_load" 1 2 2 NA NA 397 NA
"122" 121 "step_2_no_load" 5 6 0.658856304095 5 1 0.352721767208 229
"124" 121 "step_1_no_load" 1 2 2 NA NA 335 NA
"124" 121 "step_2_no_load" 5 6 0.310775244958 6 1 0.658856304095 363
"126" 121 "step_1_no_load" 1 2 2 NA NA 245 NA
"126" 121 "step_2_no_load" 5 6 0.352721767208 6 0 0.658856304095 981
"127" 121 "step_1_no_load" 1 2 1 NA NA 245 NA
"127" 121 "step_2_no_load" 3 4 0.658856304095 4 1 0.310775244958 982
"128" 121 "step_1_no_load" 1 2 1 NA NA 334 NA
"128" 121 "step_2_no_load" 3 4 0.658856304095 4 1 0.671052306195 1016
"129" 121 "step_1_no_load" 1 2 2 NA NA 289 NA
"129" 121 "step_2_no_load" 3 4 0.671052306195 3 0 0.310775244958 448
"130" 121 "step_1_no_load" 1 2 1 NA NA 304 NA
"130" 121 "step_2_no_load" 3 4 0.658856304095 3 1 0.310775244958 226
"134" 121 "step_1_no_load" 1 2 1 NA NA 283 NA
"134" 121 "step_2_no_load" 5 6 0.310775244958 6 0 0.671052306195 287
"135" 121 "step_1_no_load" 1 2 2 NA NA 729 NA
"135" 121 "step_2_no_load" 3 4 0.671052306195 4 1 0.658856304095 1387
"138" 121 "step_1_no_load" 1 2 1 NA NA 1010 NA
"138" 121 "step_2_no_load" 3 4 0.671052306195 3 1 0.658856304095 534
"139" 121 "step_1_no_load" 1 2 1 NA NA 738 NA
"139" 121 "step_2_no_load" 3 4 0.310775244958 4 0 0.658856304095 437
"140" 121 "step_1_no_load" 1 2 2 NA NA 455 NA
"140" 121 "step_2_no_load" 3 4 0.671052306195 3 1 0.310775244958 1155
"142" 121 "step_1_no_load" 1 2 2 NA NA 519 NA
"142" 121 "step_2_no_load" 5 6 0.352721767208 6 0 0.658856304095 729
"143" 121 "step_1_no_load" 1 2 1 NA NA 337 NA
"143" 121 "step_2_no_load" 3 4 0.671052306195 3 1 0.658856304095 834
"144" 121 "step_1_no_load" 1 2 2 NA NA 352 NA
"144" 121 "step_2_no_load" 3 4 0.671052306195 3 1 0.352721767208 411
"146" 121 "step_1_no_load" 1 2 2 NA NA 235 NA
"146" 121 "step_2_no_load" 5 6 0.352721767208 5 0 0.658856304095 744
"148" 121 "step_1_no_load" 1 2 1 NA NA 306 NA
"148" 121 "step_2_no_load" 5 6 0.352721767208 5 1 0.658856304095 289
"150" 121 "step_1_no_load" 1 2 2 NA NA 309 NA
"150" 121 "step_2_no_load" 5 6 0.352721767208 6 1 0.671052306195 334
"151" 121 "step_1_no_load" 1 2 1 NA NA 204 NA
"151" 121 "step_2_no_load" 3 4 0.310775244958 3 1 0.352721767208 377
"152" 121 "step_1_no_load" 1 2 1 NA NA 316 NA
"152" 121 "step_2_no_load" 3 4 0.658856304095 3 0 0.352721767208 608
"153" 121 "step_1_no_load" 1 2 1 NA NA 492 NA
"153" 121 "step_2_no_load" 3 4 0.310775244958 3 0 0.352721767208 310
"154" 121 "step_1_no_load" 1 2 2 NA NA 390 NA
"154" 121 "step_2_no_load" 5 6 0.310775244958 6 0 0.352721767208 309
"156" 121 "step_1_no_load" 1 2 1 NA NA 391 NA
"156" 121 "step_2_no_load" 3 4 0.658856304095 3 1 0.310775244958 424
"159" 121 "step_1_no_load" 1 2 1 NA NA 445 NA
"159" 121 "step_2_no_load" 3 4 0.671052306195 -1 -1 0.310775244958 -1
"160" 121 "step_1_no_load" 1 2 1 NA NA 599 NA
"160" 121 "step_2_no_load" 3 4 0.310775244958 3 0 0.671052306195 332
"161" 121 "step_1_no_load" 1 2 1 NA NA 17 NA
"161" 121 "step_2_no_load" 3 4 0.310775244958 3 0 0.671052306195 210
