"NS" "Trial" "Resp" "Reward" "Transition" "PrReward" "PrTransition" "Stay"
"284" 83 1 -1 -1 1 1 0
"284" 84 2 1 1 -1 -1 0
"284" 85 1 1 -1 1 1 0
"284" 86 2 -1 -1 1 -1 0
"284" 87 1 1 -1 -1 -1 0
"284" 88 2 -1 1 1 -1 0
"284" 89 1 -1 1 -1 1 0
"284" 90 2 1 -1 -1 1 0
"284" 91 1 -1 1 1 -1 0
"284" 92 2 -1 1 -1 1 0
"284" 93 1 -1 1 -1 1 0
"284" 94 2 1 1 -1 1 0
"284" 95 1 -1 -1 1 1 0
"284" 96 2 1 1 -1 -1 0
"284" 97 1 -1 1 1 1 0
"284" 98 2 1 1 -1 1 0
"284" 99 2 1 -1 1 1 1
"284" 100 1 -1 1 1 -1 0
"284" 101 2 1 1 -1 1 0
"284" 102 2 1 1 1 1 1
"284" 103 2 -1 1 1 1 1
"284" 104 2 -1 -1 -1 1 1
"284" 106 2 1 1 1 1 1
"284" 107 2 -1 -1 1 1 1
"284" 108 2 -1 1 -1 -1 1
"284" 109 2 -1 1 -1 1 1
"284" 110 2 1 1 -1 1 1
"284" 111 2 1 1 1 1 1
"284" 112 2 1 1 1 1 1
"284" 113 2 -1 1 1 1 1
"284" 114 2 -1 -1 -1 1 1
"284" 115 2 -1 -1 -1 -1 1
"284" 116 2 1 1 -1 -1 1
"284" 117 2 1 1 1 1 1
"284" 118 2 -1 1 1 1 1
"284" 119 2 1 1 -1 1 1
"284" 120 2 1 -1 1 1 1
"284" 121 2 -1 1 1 -1 1
"284" 122 2 -1 1 -1 1 1
"284" 123 2 1 -1 -1 1 1
"284" 124 2 -1 1 1 -1 1
"284" 125 2 -1 1 -1 1 1
"284" 126 2 -1 -1 -1 1 1
"284" 127 2 1 1 -1 -1 1
"284" 128 2 -1 -1 1 1 1
"284" 129 2 1 1 -1 -1 1
"284" 130 2 -1 1 1 1 1
"284" 131 2 -1 -1 -1 1 1
"284" 132 2 1 -1 -1 -1 1
"284" 133 2 -1 -1 1 -1 1
"284" 134 2 1 1 -1 -1 1
"284" 135 1 1 -1 1 1 0
"284" 136 1 -1 1 1 -1 1
"284" 137 1 -1 1 -1 1 1
"284" 138 1 1 1 -1 1 1
"284" 139 1 1 1 1 1 1
"284" 140 1 -1 1 1 1 1
"284" 141 1 -1 1 -1 1 1
"284" 142 1 -1 1 -1 1 1
"284" 143 1 1 1 -1 1 1
"284" 144 1 1 1 1 1 1
"284" 145 1 1 1 1 1 1
"284" 146 1 1 1 1 1 1
"284" 147 1 -1 -1 1 1 1
"284" 149 1 1 1 -1 1 1
"284" 150 1 -1 1 1 1 1
"284" 151 1 1 1 -1 1 1
"284" 152 1 -1 -1 1 1 1
"284" 153 1 -1 1 -1 -1 1
"284" 154 1 1 -1 -1 1 1
"284" 155 1 1 -1 1 -1 1
"284" 156 1 -1 1 1 -1 1
"284" 157 1 -1 -1 -1 1 1
"284" 158 1 1 1 -1 -1 1
"284" 159 1 1 1 1 1 1
"284" 160 1 -1 1 1 1 1
"284" 161 1 1 -1 -1 1 1
"284" 162 1 -1 -1 1 -1 1
"284" 163 1 -1 -1 -1 -1 1
"284" 164 1 -1 1 -1 -1 1
"284" 165 1 -1 1 -1 1 1
"284" 166 1 -1 -1 -1 1 1
"284" 167 1 -1 1 -1 -1 1
"284" 168 1 1 -1 -1 1 1
"284" 169 1 1 1 1 -1 1
"284" 170 1 -1 1 1 1 1
"284" 171 1 -1 1 -1 1 1
"284" 173 2 -1 -1 1 1 1
"284" 174 2 1 1 -1 -1 1
"284" 175 2 1 1 1 1 1
"285" 11 2 -1 1 -1 1 0
"285" 12 2 -1 1 -1 1 1
"285" 13 1 1 1 -1 1 0
"285" 14 1 -1 1 1 1 1
"285" 15 2 -1 1 -1 1 0
"285" 16 2 -1 1 -1 1 1
"285" 17 1 1 -1 -1 1 0
"285" 18 1 -1 1 1 -1 1
"285" 19 2 1 1 -1 1 0
"285" 20 2 1 -1 1 1 1
"285" 21 2 1 1 1 -1 1
"285" 22 2 1 -1 1 1 1
"285" 23 2 -1 1 1 -1 1
"285" 25 1 1 -1 -1 1 0
"285" 26 1 -1 1 1 -1 1
"285" 27 2 -1 1 -1 1 0
"285" 28 2 -1 1 -1 1 1
"285" 29 2 -1 1 -1 1 1
"285" 30 2 1 1 -1 1 1
"285" 31 2 1 1 1 1 1
"285" 32 2 1 1 1 1 1
"285" 33 2 1 1 1 1 1
"285" 34 2 -1 -1 1 1 1
"285" 35 1 1 -1 -1 -1 0
"285" 36 1 1 1 1 -1 1
"285" 37 1 -1 1 1 1 1
"285" 38 2 1 1 -1 1 0
"285" 39 2 1 1 1 1 1
"285" 40 2 1 1 1 1 1
"285" 41 2 1 -1 1 1 1
"285" 42 2 -1 1 1 -1 1
"285" 43 2 -1 1 -1 1 1
"285" 44 1 1 1 -1 1 0
"285" 45 1 -1 -1 1 1 1
"285" 46 1 1 -1 -1 -1 1
"285" 47 1 1 1 1 -1 1
"285" 48 1 -1 1 1 1 1
"285" 49 2 1 -1 -1 1 0
"285" 50 2 1 1 1 -1 1
"285" 51 2 1 1 1 1 1
"285" 52 2 -1 -1 1 1 1
"285" 53 1 1 1 -1 -1 0
"285" 54 1 1 -1 1 1 1
"285" 55 1 -1 -1 1 -1 1
"285" 56 2 1 1 -1 -1 0
"285" 57 2 -1 -1 1 1 1
"285" 58 1 1 -1 -1 -1 0
"285" 59 1 -1 -1 1 -1 1
"285" 60 2 1 1 -1 -1 0
"285" 61 2 -1 1 1 1 1
"285" 62 1 1 1 -1 1 0
"285" 63 1 1 -1 1 1 1
"285" 64 1 -1 1 1 -1 1
"285" 65 2 -1 -1 -1 1 0
"285" 66 2 1 1 -1 -1 1
"285" 67 2 1 1 1 1 1
"285" 68 1 1 1 1 1 0
"285" 69 1 -1 1 1 1 1
"285" 70 2 -1 -1 -1 1 0
"285" 71 2 1 1 -1 -1 1
"285" 72 2 1 1 1 1 1
"285" 73 2 -1 1 1 1 1
"285" 74 1 -1 1 -1 1 0
"285" 75 1 1 -1 -1 1 1
"285" 76 1 1 1 1 -1 1
"285" 77 1 1 1 1 1 1
"285" 78 1 -1 1 1 1 1
"285" 79 2 1 1 -1 1 0
"285" 80 2 1 -1 1 1 1
"285" 81 2 -1 -1 1 -1 1
"285" 82 1 1 1 -1 -1 0
"285" 83 1 1 1 1 1 1
"285" 84 1 1 -1 1 1 1
"285" 85 1 1 -1 1 -1 1
"285" 86 1 -1 -1 1 -1 1
"285" 87 2 1 1 -1 -1 0
"285" 88 2 -1 1 1 1 1
"285" 89 2 1 1 -1 1 1
"285" 90 2 1 1 1 1 1
"285" 91 2 -1 -1 1 1 1
"285" 92 1 -1 1 -1 -1 0
"285" 93 1 1 1 -1 1 1
"285" 95 2 1 1 1 1 0
"285" 96 2 1 1 1 1 1
"285" 97 2 1 1 1 1 1
"285" 98 2 -1 1 1 1 1
"285" 99 1 1 -1 -1 1 0
"285" 100 1 -1 1 1 -1 1
"285" 101 1 -1 1 -1 1 1
"285" 102 1 1 1 -1 1 1
"285" 103 1 -1 1 1 1 1
"285" 104 2 1 -1 -1 1 0
"285" 105 2 1 1 1 -1 1
"285" 106 2 -1 1 1 1 1
"285" 107 1 1 1 -1 1 0
"285" 108 1 -1 -1 1 1 1
"285" 109 2 -1 1 -1 -1 0
"285" 110 2 1 1 -1 1 1
"285" 111 2 1 -1 1 1 1
"285" 112 2 -1 1 1 -1 1
"285" 113 1 1 -1 -1 1 0
"285" 114 1 1 1 1 -1 1
"285" 115 1 -1 -1 1 1 1
"285" 116 2 1 1 -1 -1 0
"285" 117 2 1 1 1 1 1
"285" 118 2 1 1 1 1 1
"285" 119 2 1 1 1 1 1
"285" 120 2 1 1 1 1 1
"285" 121 2 -1 1 1 1 1
"285" 122 1 1 -1 -1 1 0
"285" 123 1 1 1 1 -1 1
"285" 124 1 1 1 1 1 1
"285" 126 1 -1 1 1 1 1
"285" 127 2 1 1 -1 1 0
"285" 128 2 1 -1 1 1 1
"285" 129 2 1 -1 1 -1 1
"285" 130 2 -1 1 1 -1 1
"285" 131 1 1 1 -1 1 0
"285" 132 1 1 -1 1 1 1
"285" 133 1 1 1 1 -1 1
"285" 134 1 -1 1 1 1 1
"285" 135 2 -1 -1 -1 1 0
"285" 136 2 1 1 -1 -1 1
"285" 137 2 -1 -1 1 1 1
"285" 138 1 -1 1 -1 -1 0
"285" 139 1 1 -1 -1 1 1
"285" 140 1 -1 1 1 -1 1
"285" 141 2 1 1 -1 1 0
"285" 142 2 1 -1 1 1 1
"285" 143 2 1 1 1 -1 1
"285" 144 2 1 1 1 1 1
"285" 145 2 -1 1 1 1 1
"285" 146 1 -1 -1 -1 1 0
"285" 147 1 -1 -1 -1 -1 1
"285" 148 2 1 1 -1 -1 0
"285" 149 2 1 -1 1 1 1
"285" 150 2 -1 -1 1 -1 1
"285" 152 1 1 1 -1 -1 0
"285" 153 1 -1 1 1 1 1
"285" 154 2 1 1 -1 1 0
"285" 155 2 -1 1 1 1 1
"285" 156 1 -1 -1 -1 1 0
"285" 157 1 -1 1 -1 -1 1
"285" 159 1 1 1 1 1 1
"285" 160 1 -1 -1 1 1 1
"285" 161 2 -1 -1 -1 -1 0
"285" 162 2 1 -1 -1 -1 1
"285" 163 2 1 1 1 -1 1
"285" 164 2 1 -1 1 1 1
"285" 165 2 -1 1 1 -1 1
"285" 166 1 -1 1 -1 1 0
"285" 167 1 1 -1 -1 1 1
"285" 168 1 -1 1 1 -1 1
"285" 169 1 1 1 -1 1 1
"285" 170 1 -1 1 1 1 1
"285" 171 2 1 1 -1 1 0
"285" 172 2 -1 1 1 1 1
"285" 173 1 -1 -1 -1 1 0
"285" 174 1 1 1 -1 -1 1
"285" 175 1 -1 -1 1 1 1
"286" 11 2 1 1 1 -1 1
"286" 12 2 1 1 1 1 1
"286" 13 2 -1 -1 1 1 1
"286" 14 2 1 1 -1 -1 1
"286" 15 2 1 -1 1 1 1
"286" 16 2 1 1 1 -1 1
"286" 17 2 -1 1 1 1 1
"286" 18 2 -1 -1 -1 1 1
"286" 19 2 -1 1 -1 -1 1
"286" 20 2 -1 1 -1 1 1
"286" 21 2 1 1 -1 1 1
"286" 22 2 1 1 1 1 1
"286" 23 2 1 -1 1 1 1
"286" 24 2 1 -1 1 -1 1
"286" 25 2 -1 1 1 -1 1
"286" 26 2 -1 1 -1 1 1
"286" 27 2 -1 -1 -1 1 1
"286" 28 2 -1 1 -1 -1 1
"286" 29 2 -1 1 -1 1 1
"286" 30 2 1 1 -1 1 1
"286" 31 2 1 1 1 1 1
"286" 32 2 -1 1 1 1 1
"286" 33 2 1 -1 -1 1 1
"286" 34 2 1 1 1 -1 1
"286" 35 2 -1 -1 1 1 1
"286" 36 2 1 1 -1 -1 1
"286" 37 2 -1 1 1 1 1
"286" 38 2 1 -1 -1 1 1
"286" 39 2 1 -1 1 -1 1
"286" 40 2 -1 1 1 -1 1
"286" 41 2 1 1 -1 1 1
"286" 42 2 -1 -1 1 1 1
"286" 43 2 -1 -1 -1 -1 1
"286" 44 2 1 1 -1 -1 1
"286" 45 2 1 1 1 1 1
"286" 46 2 -1 1 1 1 1
"286" 47 2 -1 -1 -1 1 1
"286" 48 2 -1 1 -1 -1 1
"286" 49 1 -1 1 -1 1 0
"286" 50 1 -1 1 -1 1 1
"286" 51 2 -1 1 -1 1 0
"286" 52 2 -1 1 -1 1 1
"286" 53 2 1 1 -1 1 1
"286" 54 2 -1 1 1 1 1
"286" 55 2 1 -1 -1 1 1
"286" 56 2 1 1 1 -1 1
"286" 57 2 -1 -1 1 1 1
"286" 58 2 1 1 -1 -1 1
"286" 59 2 1 1 1 1 1
"286" 60 2 1 1 1 1 1
"286" 61 2 -1 -1 1 1 1
"286" 62 2 1 1 -1 -1 1
"286" 63 2 1 -1 1 1 1
"286" 64 2 -1 1 1 -1 1
"286" 65 2 1 1 -1 1 1
"286" 66 2 1 1 1 1 1
"286" 67 2 -1 1 1 1 1
"286" 69 2 1 -1 -1 1 1
"286" 70 2 1 -1 1 -1 1
"286" 71 2 1 1 1 -1 1
"286" 72 2 -1 -1 1 1 1
"286" 73 2 1 1 -1 -1 1
"286" 74 2 -1 -1 1 1 1
"286" 75 2 1 1 -1 -1 1
"286" 76 2 -1 1 1 1 1
"286" 77 2 1 1 -1 1 1
"286" 78 2 -1 -1 1 1 1
"286" 79 2 1 1 -1 -1 1
"286" 80 2 1 1 1 1 1
"286" 81 2 1 1 1 1 1
"286" 82 2 -1 1 1 1 1
"286" 83 2 -1 1 -1 1 1
"286" 84 2 -1 -1 -1 1 1
"286" 85 2 1 1 -1 -1 1
"286" 86 2 1 1 1 1 1
"286" 88 2 1 1 1 1 1
"286" 89 2 -1 1 1 1 1
"286" 90 2 1 -1 -1 1 1
"286" 91 2 1 1 1 -1 1
"286" 92 2 1 1 1 1 1
"286" 93 2 1 1 1 1 1
"286" 94 2 1 -1 1 1 1
"286" 95 2 -1 1 1 -1 1
"286" 96 2 1 -1 -1 1 1
"286" 97 2 1 -1 1 -1 1
"286" 98 2 1 1 1 -1 1
"286" 99 2 -1 -1 1 1 1
"286" 100 2 -1 1 -1 -1 1
"286" 101 2 1 1 -1 1 1
"286" 102 2 1 1 1 1 1
"286" 103 2 -1 -1 1 1 1
"286" 104 2 -1 -1 -1 -1 1
"286" 105 2 -1 -1 -1 -1 1
"286" 106 2 1 1 -1 -1 1
"286" 107 2 1 1 1 1 1
"286" 108 2 1 -1 1 1 1
"286" 109 2 1 1 1 -1 1
"286" 110 2 1 1 1 1 1
"286" 111 2 1 1 1 1 1
"286" 112 2 1 1 1 1 1
"286" 113 2 1 1 1 1 1
"286" 114 2 -1 1 1 1 1
"286" 115 2 1 1 -1 1 1
"286" 116 2 1 1 1 1 1
"286" 117 2 1 1 1 1 1
"286" 118 2 1 1 1 1 1
"286" 119 2 -1 -1 1 1 1
"286" 120 2 -1 1 -1 -1 1
"286" 121 2 1 1 -1 1 1
"286" 122 2 -1 1 1 1 1
"286" 123 2 -1 1 -1 1 1
"286" 124 2 1 1 -1 1 1
"286" 125 2 1 -1 1 1 1
"286" 126 2 -1 1 1 -1 1
"286" 127 2 -1 -1 -1 1 1
"286" 128 2 -1 1 -1 -1 1
"286" 130 2 -1 -1 -1 1 1
"286" 131 2 1 1 -1 -1 1
"286" 132 2 1 1 1 1 1
"286" 133 2 1 1 1 1 1
"286" 134 2 -1 -1 1 1 1
"286" 135 2 1 -1 -1 -1 1
"286" 136 2 -1 1 1 -1 1
"286" 137 2 -1 1 -1 1 1
"286" 138 2 1 1 -1 1 1
"286" 139 1 1 -1 1 1 0
"286" 140 2 1 1 1 -1 0
"286" 141 2 -1 -1 1 1 1
"286" 142 2 1 1 -1 -1 1
"286" 143 2 1 1 1 1 1
"286" 144 2 -1 1 1 1 1
"286" 145 2 -1 -1 -1 1 1
"286" 146 2 1 1 -1 -1 1
"286" 147 2 1 1 1 1 1
"286" 148 2 -1 1 1 1 1
"286" 149 2 1 1 -1 1 1
"286" 150 2 1 -1 1 1 1
"286" 151 2 1 1 1 -1 1
"286" 152 2 -1 1 1 1 1
"286" 153 2 1 -1 -1 1 1
"286" 154 2 -1 1 1 -1 1
"286" 155 2 1 1 -1 1 1
"286" 156 2 -1 1 1 1 1
"286" 157 2 -1 1 -1 1 1
"286" 158 2 1 1 -1 1 1
"286" 159 2 -1 1 1 1 1
"286" 160 2 1 -1 -1 1 1
"286" 161 2 -1 1 1 -1 1
"286" 162 2 1 -1 -1 1 1
"286" 163 2 -1 1 1 -1 1
"286" 166 2 -1 1 1 1 1
"286" 167 2 1 1 -1 1 1
"286" 168 2 1 1 1 1 1
"286" 169 2 1 1 1 1 1
"286" 170 2 -1 -1 1 1 1
"286" 171 2 1 -1 -1 -1 1
"286" 172 2 -1 1 1 -1 1
"286" 173 2 -1 -1 -1 1 1
"286" 174 2 -1 1 -1 -1 1
"286" 175 2 1 1 -1 1 1
"288" 11 1 1 1 -1 -1 0
"288" 12 1 1 1 1 1 1
"288" 13 1 1 1 1 1 1
"288" 14 1 1 1 1 1 1
"288" 15 1 1 -1 1 1 1
"288" 16 1 -1 1 1 -1 1
"288" 17 1 1 -1 -1 1 1
"288" 18 2 -1 1 1 -1 0
"288" 19 1 1 1 -1 1 0
"288" 20 2 -1 1 1 1 0
"288" 21 1 1 1 -1 1 0
"288" 22 2 1 1 1 1 0
"288" 23 1 -1 -1 1 1 0
"288" 24 1 -1 1 -1 -1 1
"288" 25 1 -1 1 -1 1 1
"288" 27 2 -1 1 1 -1 0
"288" 28 1 -1 -1 -1 1 0
"288" 31 1 1 1 1 -1 0
"288" 32 1 1 -1 1 1 1
"288" 33 1 -1 1 1 -1 1
"288" 34 1 -1 1 -1 1 1
"288" 35 2 -1 1 -1 1 0
"288" 36 1 -1 -1 -1 1 0
"288" 38 1 -1 -1 -1 -1 0
"288" 44 1 1 1 -1 1 1
"288" 45 1 1 -1 1 1 1
"288" 46 1 1 1 1 -1 1
"288" 47 1 1 -1 1 1 1
"288" 48 1 -1 -1 1 -1 1
"288" 50 2 -1 1 -1 -1 0
"288" 53 1 -1 1 -1 1 1
"288" 55 1 -1 1 -1 1 1
"288" 56 1 -1 1 -1 1 1
"288" 57 1 -1 1 -1 1 1
"288" 61 2 -1 1 1 1 0
"288" 65 1 -1 -1 1 1 1
"288" 66 2 -1 1 -1 -1 0
"288" 68 1 -1 -1 1 -1 0
"288" 73 1 1 1 1 1 1
"288" 74 2 -1 1 1 1 0
"288" 76 2 1 -1 -1 1 1
"288" 77 2 -1 1 1 -1 1
"288" 78 2 -1 1 -1 1 1
"288" 79 2 -1 1 -1 1 1
"288" 81 1 1 1 1 1 0
"288" 82 1 1 1 1 1 1
"288" 83 2 1 1 1 1 0
"288" 84 1 1 1 1 1 0
"288" 85 1 1 1 1 1 1
"288" 86 1 -1 -1 1 1 1
"288" 87 1 -1 -1 -1 -1 1
"288" 88 2 1 1 -1 -1 0
"288" 89 1 1 1 1 1 0
"288" 90 1 -1 1 1 1 1
"288" 91 1 1 1 -1 1 1
"288" 92 1 -1 1 1 1 1
"288" 93 1 1 1 -1 1 1
"288" 94 1 1 -1 1 1 1
"288" 95 1 1 -1 1 -1 1
"288" 96 1 1 1 1 -1 1
"288" 97 1 -1 -1 1 1 1
"288" 98 2 1 1 -1 -1 0
"288" 99 1 -1 1 1 1 0
"288" 100 1 -1 1 -1 1 1
"288" 101 1 -1 1 -1 1 1
"288" 102 1 -1 1 -1 1 1
"288" 103 1 1 1 -1 1 1
"288" 104 1 1 1 1 1 1
"288" 105 2 -1 1 1 1 0
"288" 106 1 1 1 -1 1 0
"288" 107 1 -1 1 1 1 1
"288" 108 2 -1 1 -1 1 0
"288" 109 1 -1 -1 -1 1 0
"288" 110 2 -1 1 -1 -1 0
"288" 111 2 -1 -1 -1 1 1
"288" 112 1 -1 -1 -1 -1 0
"288" 113 1 -1 -1 -1 -1 1
"288" 114 1 -1 1 -1 -1 1
"288" 115 1 1 1 -1 1 1
"288" 116 2 -1 -1 1 1 0
"288" 117 1 1 1 -1 -1 0
"288" 118 2 1 -1 1 1 0
"288" 119 1 -1 1 1 -1 0
"288" 120 1 -1 -1 -1 1 1
"288" 121 1 1 1 -1 -1 1
"288" 122 2 -1 1 1 1 0
"288" 123 2 1 -1 -1 1 1
"288" 124 2 -1 -1 1 -1 1
"288" 125 1 -1 1 -1 -1 0
"288" 126 2 1 1 -1 1 0
"288" 127 2 -1 1 1 1 1
"288" 128 2 1 1 -1 1 1
"288" 129 1 -1 1 1 1 0
"288" 130 1 1 1 -1 1 1
"288" 131 1 -1 1 1 1 1
"288" 132 1 1 1 -1 1 1
"288" 133 2 -1 1 1 1 0
"288" 134 1 -1 1 -1 1 0
"288" 135 1 1 1 -1 1 1
"288" 136 2 1 -1 1 1 0
"288" 137 1 1 1 1 -1 0
"288" 138 1 1 1 1 1 1
"288" 139 1 -1 -1 1 1 1
"288" 140 1 1 1 -1 -1 1
"288" 141 1 -1 -1 1 1 1
"288" 142 1 -1 1 -1 -1 1
"288" 143 1 -1 -1 -1 1 1
"288" 144 1 1 1 -1 -1 1
"288" 145 1 -1 1 1 1 1
"288" 146 1 1 1 -1 1 1
"288" 147 1 -1 -1 1 1 1
"288" 148 2 1 1 -1 -1 0
"288" 149 1 1 1 1 1 0
"288" 150 2 -1 -1 1 1 0
"288" 151 2 1 -1 -1 -1 1
"288" 152 2 1 -1 1 -1 1
"288" 153 1 -1 1 1 -1 0
"288" 154 1 -1 -1 -1 1 1
"288" 155 1 1 1 -1 -1 1
"288" 156 1 1 1 1 1 1
"288" 157 1 1 -1 1 1 1
"288" 158 1 -1 1 1 -1 1
"288" 159 1 -1 1 -1 1 1
"288" 160 1 1 1 -1 1 1
"288" 161 1 1 1 1 1 1
"288" 162 1 1 1 1 1 1
"288" 163 2 1 -1 1 1 0
"288" 164 1 1 1 1 -1 0
"288" 165 1 -1 -1 1 1 1
"288" 166 1 -1 -1 -1 -1 1
"288" 167 1 1 1 -1 -1 1
"288" 168 1 1 1 1 1 1
"288" 169 1 -1 1 1 1 1
"288" 170 1 1 1 -1 1 1
"288" 171 1 1 1 1 1 1
"288" 172 1 1 1 1 1 1
"288" 173 1 -1 1 1 1 1
"288" 174 1 -1 -1 -1 1 1
"288" 175 1 -1 -1 -1 -1 1
"289" 11 2 1 1 -1 1 0
"289" 12 2 1 1 1 1 1
"289" 13 1 1 1 1 1 0
"289" 14 2 1 1 1 1 0
"289" 15 1 1 -1 1 1 0
"289" 16 1 -1 1 1 -1 1
"289" 17 2 1 1 -1 1 0
"289" 18 1 1 -1 1 1 0
"289" 19 2 -1 1 1 -1 0
"289" 20 1 -1 1 -1 1 0
"289" 21 1 1 -1 -1 1 1
"289" 22 2 -1 1 1 -1 0
"289" 23 1 -1 1 -1 1 0
"289" 24 2 -1 1 -1 1 0
"289" 25 1 -1 -1 -1 1 0
"289" 27 2 1 1 -1 -1 0
"289" 28 1 -1 1 1 1 0
"289" 29 1 1 -1 -1 1 1
"289" 30 2 1 1 1 -1 0
"289" 31 1 1 -1 1 1 0
"289" 32 2 -1 1 1 -1 0
"289" 33 1 -1 1 -1 1 0
"289" 34 2 1 1 -1 1 0
"289" 35 1 -1 1 1 1 0
"289" 36 1 1 -1 -1 1 1
"289" 37 1 -1 -1 1 -1 1
"289" 38 1 1 1 -1 -1 1
"289" 39 2 1 1 1 1 0
"289" 40 2 -1 1 1 1 1
"289" 41 1 -1 -1 -1 1 0
"289" 42 2 1 1 -1 -1 0
"289" 43 1 1 1 1 1 0
"289" 44 2 1 1 1 1 0
"289" 45 1 -1 1 1 1 0
"289" 46 1 -1 1 -1 1 1
"289" 48 2 -1 1 -1 1 0
"289" 49 1 -1 -1 -1 1 0
"289" 50 1 1 1 -1 -1 1
"289" 51 2 1 -1 1 1 0
"289" 52 1 1 1 1 -1 0
"289" 53 2 1 -1 1 1 0
"289" 54 1 1 1 1 -1 0
"289" 55 2 -1 -1 1 1 0
"289" 56 1 1 -1 -1 -1 0
"289" 57 1 -1 1 1 -1 1
"289" 58 2 1 1 -1 1 0
"289" 59 1 -1 1 1 1 0
"289" 60 2 1 1 -1 1 0
"289" 61 2 -1 1 1 1 1
"289" 62 1 -1 1 -1 1 0
"289" 63 1 1 1 -1 1 1
"289" 64 2 1 1 1 1 0
"289" 65 1 1 1 1 1 0
"289" 66 2 1 1 1 1 0
"289" 67 1 -1 1 1 1 0
"289" 68 1 -1 1 -1 1 1
"289" 69 2 1 1 -1 1 0
"289" 70 1 1 1 1 1 0
"289" 71 2 1 1 1 1 0
"289" 72 1 -1 -1 1 1 0
"289" 73 1 -1 1 -1 -1 1
"289" 74 2 -1 -1 -1 1 0
"289" 75 1 1 -1 -1 -1 0
"289" 76 1 -1 -1 1 -1 1
"289" 77 2 1 -1 -1 -1 0
"289" 78 1 1 1 1 -1 0
"289" 79 2 -1 1 1 1 0
"289" 80 1 -1 1 -1 1 0
"289" 81 1 1 1 -1 1 1
"289" 82 1 1 1 1 1 1
"289" 83 1 1 1 1 1 1
"289" 84 1 -1 1 1 1 1
"289" 85 1 1 1 -1 1 1
"289" 86 1 -1 1 1 1 1
"289" 87 2 1 -1 -1 1 0
"289" 88 2 1 1 1 -1 1
"289" 89 1 -1 -1 1 1 0
"289" 90 2 1 1 -1 -1 0
"289" 91 1 1 -1 1 1 0
"289" 92 2 1 -1 1 -1 0
"289" 93 1 1 1 1 -1 0
"289" 94 1 -1 1 1 1 1
"289" 95 1 1 1 -1 1 1
"289" 96 2 -1 1 1 1 0
"289" 97 2 1 1 -1 1 1
"289" 98 1 1 1 1 1 0
"289" 99 1 1 1 1 1 1
"289" 100 2 -1 1 1 1 0
"289" 101 1 1 1 -1 1 0
"289" 103 2 -1 1 1 1 0
"289" 104 1 1 1 -1 1 0
"289" 105 2 1 1 1 1 0
"289" 106 1 1 -1 1 1 0
"289" 107 2 -1 1 1 -1 0
"289" 108 1 -1 1 -1 1 0
"289" 109 2 1 1 -1 1 0
"289" 110 1 1 1 1 1 0
"289" 111 1 1 1 1 1 1
"289" 112 2 1 1 1 1 0
"289" 113 1 1 -1 1 1 0
"289" 114 1 1 1 1 -1 1
"289" 115 2 1 -1 1 1 0
"289" 116 1 1 1 1 -1 0
"289" 117 1 1 1 1 1 1
"289" 118 2 -1 -1 1 1 0
"289" 119 1 1 1 -1 -1 0
"289" 120 1 1 -1 1 1 1
"289" 121 1 -1 1 1 -1 1
"289" 122 1 1 1 -1 1 1
"289" 123 1 -1 1 1 1 1
"289" 124 1 1 1 -1 1 1
"289" 125 1 1 1 1 1 1
"289" 126 2 -1 1 1 1 0
"289" 127 1 1 1 -1 1 0
"289" 128 1 1 1 1 1 1
"289" 129 1 1 1 1 1 1
"289" 130 2 -1 1 1 1 0
"289" 131 1 1 -1 -1 1 0
"289" 132 1 -1 1 1 -1 1
"289" 133 2 -1 -1 -1 1 0
"289" 134 1 -1 -1 -1 -1 0
"289" 135 1 1 -1 -1 -1 1
"289" 136 1 1 1 1 -1 1
"289" 137 2 1 1 1 1 0
"289" 138 1 1 1 1 1 0
"289" 139 1 1 1 1 1 1
"289" 140 2 1 1 1 1 0
"289" 141 1 -1 -1 1 1 0
"289" 142 2 -1 -1 -1 -1 0
"289" 143 1 1 -1 -1 -1 0
"289" 144 1 1 -1 1 -1 1
"289" 145 2 -1 -1 1 -1 0
"289" 146 1 -1 1 -1 -1 0
"289" 147 1 1 -1 -1 1 1
"289" 148 1 -1 1 1 -1 1
"289" 149 1 -1 1 -1 1 1
"289" 150 1 -1 1 -1 1 1
"289" 151 2 1 -1 -1 1 0
"289" 152 2 -1 -1 1 -1 1
"289" 153 1 1 1 -1 -1 0
"289" 154 1 1 -1 1 1 1
"289" 155 2 1 -1 1 -1 0
"289" 156 2 1 1 1 -1 1
"289" 157 1 -1 1 1 1 0
"289" 158 1 1 -1 -1 1 1
"289" 159 1 1 -1 1 -1 1
"289" 160 2 1 -1 1 -1 0
"289" 161 1 -1 1 1 -1 0
"289" 162 2 -1 1 -1 1 0
"289" 163 2 1 1 -1 1 1
"289" 164 1 -1 1 1 1 0
"289" 165 1 1 1 -1 1 1
"289" 166 2 1 1 1 1 0
"289" 167 2 1 1 1 1 1
"289" 168 1 1 -1 1 1 0
"289" 169 1 1 1 1 -1 1
"289" 170 2 -1 1 1 1 0
"289" 171 1 1 -1 -1 1 0
"289" 172 1 1 -1 1 -1 1
"289" 173 2 -1 1 1 -1 0
"289" 174 1 1 1 -1 1 0
"289" 175 1 1 -1 1 1 1
"290" 11 1 1 1 -1 1 1
"290" 12 2 1 1 1 1 0
"290" 13 1 -1 1 1 1 0
"290" 14 1 1 1 -1 1 1
